No,MatchName,Sport,Region,Date,Time,Game_Info,Relative_Path,Full_URL,Slug_Short,Team1_Mascot,Team2_Mascot,Team1_URL,Team2_URL,Team1_Thumb,Team2_Thumb
30,"Etowah Attalla vs Hokes Bluff",Football,"Alabama",9/5/2026,7:30 PM,"The Hokes Bluff varsity football team has a game @ Etowah Attalla (Alabama).","/al/football/game/etowah-attalla-vs-hokes-bluff/9-4-2026/?c=3bf8bfa4-f270-4cd9-bd77-7cb4473e143a","https://www.maxpreps.com/al/football/game/etowah-attalla-vs-hokes-bluff/9-4-2026/?c=3bf8bfa4-f270-4cd9-bd77-7cb4473e143a",b31,"Eagles","Blue Devils","https://www.maxpreps.com/al/etowah-attalla/football/","https://www.maxpreps.com/al/hokes-bluff/football/","https://image.maxpreps.io/school-mascot/5/4/d/54dbaa83-011c-4279-a566-f4c3f61094b8.gif?version=638234687400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/f/c/d/fcd31af2-4aae-469a-8931-c37afb314d74.gif?version=638225147400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
31,"Good Hope Cullman vs Guntersville",Football,"Alabama",9/5/2026,7:30 PM,"The Guntersville varsity football team has a game @ Good Hope Cullman (Alabama).","/al/football/game/good-hope-cullman-vs-guntersville/9-4-2026/?c=f1521a2b-27a3-4bca-bac3-40cd0f5e6b36","https://www.maxpreps.com/al/football/game/good-hope-cullman-vs-guntersville/9-4-2026/?c=f1521a2b-27a3-4bca-bac3-40cd0f5e6b36",d02,"Wildcats","Raiders","https://www.maxpreps.com/al/good-hope-cullman/football/","https://www.maxpreps.com/al/guntersville/football/","https://image.maxpreps.io/school-mascot/d/e/5/de507051-ce7b-478a-881f-dc03d589387d.gif?version=638229444000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/9/6/596d656b-7d91-45d4-ae31-287956f6a4b7.gif?version=638229440400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
32,"Chilton County Clanton vs Ramsay Birmingham",Football,"Alabama",9/5/2026,7:30 PM,"The Ramsay Birmingham varsity football team has a game @ Chilton County Clanton (Alabama).","/al/football/game/chilton-county-clanton-vs-ramsay-birmingham/9-4-2026/?c=f6e694d1-55c5-4b0b-8032-6fe81dd8162b","https://www.maxpreps.com/al/football/game/chilton-county-clanton-vs-ramsay-birmingham/9-4-2026/?c=f6e694d1-55c5-4b0b-8032-6fe81dd8162b",10f7,"Rams","Tigers","https://www.maxpreps.com/al/chilton-county-clanton/football/","https://www.maxpreps.com/al/ramsay-birmingham/football/","https://image.maxpreps.io/school-mascot/8/a/0/8a00098c-35be-41f2-a7f5-14e42aa6d09c.gif?version=638253664800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/a/f/2/af201d9a-d5e8-4d0e-add7-7e5129418c49.gif?version=639236954101735190&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
33,"Charles Henderson Troy vs Valley",Football,"Alabama",9/5/2026,7:30 PM,"The Valley varsity football team has a game @ Charles Henderson Troy (Alabama).","/al/football/game/charles-henderson-troy-vs-valley/9-4-2026/?c=44f17d67-72ee-4e7a-86da-77a835180367","https://www.maxpreps.com/al/football/game/charles-henderson-troy-vs-valley/9-4-2026/?c=44f17d67-72ee-4e7a-86da-77a835180367",ca0,"Trojans","Rams","https://www.maxpreps.com/al/charles-henderson-troy/football/","https://www.maxpreps.com/al/valley/football/","https://image.maxpreps.io/school-mascot/f/3/8/f387a99e-3968-4665-b878-f39085130269.gif?version=638215525200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/4/5/c/45cabdb1-5930-48ef-9633-fdd36aef63c4.gif?version=638253698400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
34,"Phillips Bear Creek vs Red Bay",Football,"Alabama",9/5/2026,7:30 PM,"The Red Bay varsity football team has a game @ Phillips Bear Creek (Alabama).","/al/football/game/phillips-bear-creek-vs-red-bay/9-4-2026/?c=156aa0c6-93f2-484e-9d14-1379315709a8","https://www.maxpreps.com/al/football/game/phillips-bear-creek-vs-red-bay/9-4-2026/?c=156aa0c6-93f2-484e-9d14-1379315709a8",b4a,"Bears","Tigers","https://www.maxpreps.com/al/phillips-bear-creek/football/","https://www.maxpreps.com/al/red-bay/football/","https://image.maxpreps.io/school-mascot/e/0/c/e0ca2c2e-c0fb-46fe-b982-21f09a29cdb7.gif?version=638253630600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/9/7/59717cd2-ccbc-42a6-a35e-8f9edd8a68bb.gif?version=638253666000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
35,"South Choctaw Academy Toxey vs Southern Academy Greensboro",Football,"Alabama",9/5/2026,7:30 PM,"The Southern Academy Greensboro varsity football team has a game @ South Choctaw Academy Toxey (Alabama).","/al/football/game/south-choctaw-academy-toxey-vs-southern-academy-greensboro/9-4-2026/?c=f1e2cd70-feda-4000-95e8-1c6f71fc99a6","https://www.maxpreps.com/al/football/game/south-choctaw-academy-toxey-vs-southern-academy-greensboro/9-4-2026/?c=f1e2cd70-feda-4000-95e8-1c6f71fc99a6",16cf,"Rebels","Cougars","https://www.maxpreps.com/al/south-choctaw-academy-toxey/football/","https://www.maxpreps.com/al/southern-academy-greensboro/football/","https://image.maxpreps.io/school-mascot/7/0/5/705b6d25-5c73-48e9-9ceb-55e41a82dd76.gif?version=638877323374450700&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/d/0/5d085598-630b-40c4-b80e-955ea461f167.gif?version=638877323276060110&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
36,"Falkville vs Winston County Double Springs",Football,"Alabama",9/5/2026,7:30 PM,"The Winston County Double Springs varsity football team has a game @ Falkville (Alabama).","/al/football/game/falkville-vs-winston-county-double-springs/9-4-2026/?c=069b6eca-e1b8-4725-8b59-537798310066","https://www.maxpreps.com/al/football/game/falkville-vs-winston-county-double-springs/9-4-2026/?c=069b6eca-e1b8-4725-8b59-537798310066",10b9,"Yellowjackets","Blue Devils","https://www.maxpreps.com/al/falkville/football/","https://www.maxpreps.com/al/winston-county-double-springs/football/","https://image.maxpreps.io/school-mascot/f/b/b/fbba0996-096d-4dc5-8dc9-54650afac019.gif?version=638253707400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/9/4/59433e83-5214-4046-9444-1ee8f66bcc52.gif?version=638225159400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
37,"Comer Sylacauga vs Reeltown Notasulga",Football,"Alabama",9/5/2026,7:30 PM,"The Reeltown Notasulga varsity football team has a game @ Comer Sylacauga (Alabama).","/al/football/game/comer-sylacauga-vs-reeltown-notasulga/9-4-2026/?c=aa09bc43-c9e7-4ca3-a0d6-69c02f221f8e","https://www.maxpreps.com/al/football/game/comer-sylacauga-vs-reeltown-notasulga/9-4-2026/?c=aa09bc43-c9e7-4ca3-a0d6-69c02f221f8e",eab,"Tigers","Rebels","https://www.maxpreps.com/al/comer-sylacauga/football/","https://www.maxpreps.com/al/reeltown-notasulga/football/","https://image.maxpreps.io/school-mascot/a/b/8/ab8a001c-29d8-4254-91cd-fe4beb444acc.gif?version=638215681200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/2/3/52366518-7933-4e54-988d-7a579ce20d1e.gif?version=638253666600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
38,"Florence vs Muscle Shoals",Football,"Alabama",9/5/2026,7:30 PM,"The Muscle Shoals varsity football team has a game @ Florence (Alabama).","/al/football/game/florence-vs-muscle-shoals/9-4-2026/?c=8cb5c177-21b8-4c8c-9ec0-bdbef4371f73","https://www.maxpreps.com/al/football/game/florence-vs-muscle-shoals/9-4-2026/?c=8cb5c177-21b8-4c8c-9ec0-bdbef4371f73",9d1,"Falcons","Trojans","https://www.maxpreps.com/al/florence/football/","https://www.maxpreps.com/al/muscle-shoals/football/","https://image.maxpreps.io/school-mascot/4/d/3/4d313808-ec6c-40fc-803f-cfd983fa0b10.gif?version=638225170200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/c/d/f/cdfadebf-1379-4353-8379-06a7e45a7ccc.gif?version=638241477000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
39,"Haleyville vs Oakman",Football,"Alabama",9/5/2026,7:30 PM,"The Oakman varsity football team has a game @ Haleyville (Alabama).","/al/football/game/haleyville-vs-oakman/9-4-2026/?c=f0cf2f59-0552-4b35-8162-6ee9e81d0c51","https://www.maxpreps.com/al/football/game/haleyville-vs-oakman/9-4-2026/?c=f0cf2f59-0552-4b35-8162-6ee9e81d0c51",7e9,"Wildcats","Lions","https://www.maxpreps.com/al/haleyville/football/","https://www.maxpreps.com/al/oakman/football/","https://image.maxpreps.io/school-mascot/b/6/6/b6653353-9714-4ee1-8b40-ff1924cb8557.gif?version=638253624000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/5/c/55c3dc97-79ef-448a-bd62-959306672c00.gif?version=638234678400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
40,"Hale County Moundville vs Pleasant Grove",Football,"Alabama",9/5/2026,7:30 PM,"The Pleasant Grove varsity football team has a game @ Hale County Moundville (Alabama).","/al/football/game/hale-county-moundville-vs-pleasant-grove/9-4-2026/?c=3194226b-6f39-4b59-bc02-0abe47a5f208","https://www.maxpreps.com/al/football/game/hale-county-moundville-vs-pleasant-grove/9-4-2026/?c=3194226b-6f39-4b59-bc02-0abe47a5f208",fc0,"Wildcats","Spartans","https://www.maxpreps.com/al/hale-county-moundville/football/","https://www.maxpreps.com/al/pleasant-grove/football/","https://image.maxpreps.io/school-mascot/5/e/c/5ec67c74-b576-4b90-b825-862a0fe75843.gif?version=638234677800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/9/0/b/90b0790c-51e8-426c-9b06-c95d46672e81.gif?version=638253635400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
41,"Excel vs Wilcox Central Camden",Football,"Alabama",9/5/2026,7:30 PM,"The Wilcox Central Camden varsity football team has a game @ Excel (Alabama).","/al/football/game/excel-vs-wilcox-central-camden/9-4-2026/?c=b330053b-37c3-470a-8c12-c7119ada1edb","https://www.maxpreps.com/al/football/game/excel-vs-wilcox-central-camden/9-4-2026/?c=b330053b-37c3-470a-8c12-c7119ada1edb",b95,"Jaguars","Panthers","https://www.maxpreps.com/al/excel/football/","https://www.maxpreps.com/al/wilcox-central-camden/football/","https://image.maxpreps.io/school-mascot/9/8/b/98b3c90d-d90e-4214-996a-e66255568f3b.gif?version=638253706200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/4/7/2/472f8f6e-edcf-49d6-82d2-ee6f6ede3cc3.gif?version=638217273600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
42,"Baldwin County Bay Minette vs Theodore",Football,"Alabama",9/5/2026,7:30 PM,"The Theodore varsity football team has a game @ Baldwin County Bay Minette (Alabama).","/al/football/game/baldwin-county-bay-minette-vs-theodore/9-4-2026/?c=b7bf85c6-232b-42af-9686-62b4ffc0a675","https://www.maxpreps.com/al/football/game/baldwin-county-bay-minette-vs-theodore/9-4-2026/?c=b7bf85c6-232b-42af-9686-62b4ffc0a675",ed9,"Tigers","Bobcats","https://www.maxpreps.com/al/baldwin-county-bay-minette/football/","https://www.maxpreps.com/al/theodore/football/","https://image.maxpreps.io/school-mascot/7/8/4/784bac1c-b1bb-455e-b3a0-3da6310973be.gif?version=638213106000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/4/a/d/4adff0be-79d7-4675-8082-accced8841a3.gif?version=638253695400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
43,"Brantley vs Florala",Football,"Alabama",9/5/2026,7:30 PM,"The Florala varsity football team has a game @ Brantley (Alabama).","/al/football/game/brantley-vs-florala/9-4-2026/?c=945cc0a7-878c-4e58-8a0f-f2445404e917","https://www.maxpreps.com/al/football/game/brantley-vs-florala/9-4-2026/?c=945cc0a7-878c-4e58-8a0f-f2445404e917",785,"Wildcats","Bulldogs","https://www.maxpreps.com/al/brantley/football/","https://www.maxpreps.com/al/florala/football/","https://image.maxpreps.io/school-mascot/d/8/f/d8fb40a6-ac4d-4b56-aafe-5bf85366f7f9.gif?version=638225170200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/4/0/4/4048f3b6-771b-4cb7-80db-0ee531edef50.gif?version=638213111400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
44,"Enterprise vs Opelika",Football,"Alabama",9/5/2026,7:30 PM,"The Opelika varsity football team has a game @ Enterprise (Alabama).","/al/football/game/enterprise-vs-opelika/9-4-2026/?c=625adaab-66f8-4a80-a4ee-7cfe93d3e579","https://www.maxpreps.com/al/football/game/enterprise-vs-opelika/9-4-2026/?c=625adaab-66f8-4a80-a4ee-7cfe93d3e579",869,"Wildcats","Bulldogs","https://www.maxpreps.com/al/enterprise/football/","https://www.maxpreps.com/al/opelika/football/","https://image.maxpreps.io/school-mascot/4/4/1/441784f2-e2af-4f3e-ab22-1d359ab28037.gif?version=638217273000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/c/a/9/ca9560b1-93d0-4960-bc72-1ccd280df7d9.gif?version=638253626400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
45,"Cherokee County Centre vs Hayden",Football,"Alabama",9/5/2026,7:30 PM,"The Hayden varsity football team has a game @ Cherokee County Centre (Alabama).","/al/football/game/cherokee-county-centre-vs-hayden/9-4-2026/?c=b22fa009-4310-43ab-9437-da5842388256","https://www.maxpreps.com/al/football/game/cherokee-county-centre-vs-hayden/9-4-2026/?c=b22fa009-4310-43ab-9437-da5842388256",c7f,"Warriors","Wildcats","https://www.maxpreps.com/al/cherokee-county-centre/football/","https://www.maxpreps.com/al/hayden/football/","https://image.maxpreps.io/school-mascot/5/c/5/5c53f8e3-d4c9-400a-a6df-7e87cab2e132.gif?version=638215525800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/8/f/e/8fe309d9-a877-4868-91f3-6d524df0b74b.gif?version=638234680200000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
46,"Madison Academy vs St John Paul Ii Huntsville",Football,"Alabama",9/5/2026,7:30 PM,"The St John Paul Ii Huntsville varsity football team has a game @ Madison Academy (Alabama).","/al/football/game/madison-academy-vs-st-john-paul-ii-huntsville/9-4-2026/?c=3537217d-31a5-4eac-afe1-f796e7c35311","https://www.maxpreps.com/al/football/game/madison-academy-vs-st-john-paul-ii-huntsville/9-4-2026/?c=3537217d-31a5-4eac-afe1-f796e7c35311",114b,"Falcons","Mustangs","https://www.maxpreps.com/al/madison-academy/football/","https://www.maxpreps.com/al/st-john-paul-ii-huntsville/football/","https://image.maxpreps.io/school-mascot/8/6/3/863ff616-4589-46d1-a2c4-879da6e3a7c9.gif?version=638249396400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/4/2/7/427bc1f8-c20e-4bad-8ce1-2212fa7dd465.gif?version=638241489000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
47,"Appalachian Oneonta vs Spring Garden",Football,"Alabama",9/5/2026,7:30 PM,"The Spring Garden varsity football team has a game @ Appalachian Oneonta (Alabama).","/al/football/game/appalachian-oneonta-vs-spring-garden/9-4-2026/?c=518e0b17-1074-4f8a-83f1-56d72ae3c01d","https://www.maxpreps.com/al/football/game/appalachian-oneonta-vs-spring-garden/9-4-2026/?c=518e0b17-1074-4f8a-83f1-56d72ae3c01d",e07,"Eagles","Panthers","https://www.maxpreps.com/al/appalachian-oneonta/football/","https://www.maxpreps.com/al/spring-garden/football/","https://image.maxpreps.io/school-mascot/a/f/9/af9b32ce-c849-4411-87f5-1abdaeeea6a2.gif?version=638212997400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/4/a/6/4a64b612-46f3-4837-8342-54e27957e42b.gif?version=638249394600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
48,"Baker Mobile vs Davidson Mobile",Football,"Alabama",9/5/2026,7:30 PM,"The Davidson Mobile varsity football team has a game @ Baker Mobile (Alabama).","/al/football/game/baker-mobile-vs-davidson-mobile/9-4-2026/?c=f92fd137-5933-44ab-8e9d-7b60f693137f","https://www.maxpreps.com/al/football/game/baker-mobile-vs-davidson-mobile/9-4-2026/?c=f92fd137-5933-44ab-8e9d-7b60f693137f",bea,"Hornets","Warriors","https://www.maxpreps.com/al/baker-mobile/football/","https://www.maxpreps.com/al/davidson-mobile/football/","https://image.maxpreps.io/school-mascot/4/d/4/4d4f30de-d9d7-419d-a6bd-3e2ee01d6f81.gif?version=638213106000000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/7/3/2/73219d8d-b9c3-4fc7-895c-97359987a99d.gif?version=638216562600000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
49,"Ardmore vs Hamilton",Football,"Alabama",9/5/2026,7:30 PM,"The Hamilton varsity football team has a game @ Ardmore (Alabama).","/al/football/game/ardmore-vs-hamilton/9-4-2026/?c=148f0b5f-1702-490f-b33b-89a54e349230","https://www.maxpreps.com/al/football/game/ardmore-vs-hamilton/9-4-2026/?c=148f0b5f-1702-490f-b33b-89a54e349230",789,"Tigers","Aggies","https://www.maxpreps.com/al/ardmore/football/","https://www.maxpreps.com/al/hamilton/football/","https://image.maxpreps.io/school-mascot/6/e/2/6e2e98ea-4e79-4f9a-a06d-27edf1c89019.gif?version=638212996800000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg","https://image.maxpreps.io/school-mascot/5/6/3/56370f3a-efe9-4da8-a417-103338776714.gif?version=638234678400000000&amp;width=128&amp;height=128&amp;auto=webp&amp;format=pjpg"
50,"Alabama Christian Academy Montgomery vs Montgomery Academy",Football,"Alabama",9/5/2026,7:30 PM,"The Montgomery Academy varsity football team has a game @ Alabama Christian Academy Montgomery (Alabama).","/al/football/game/alabama-christian-academy-montgomery-vs-montgomery-academy/9-4-2026/?c=9150fa7e-ae9e-4972-a1be-02af857c186f","https://www.maxpreps.com/al/football/game/alabama-christian-academy-montgomery-vs-montgomery-academy/9-4-2026/?c=9150fa7e-ae9e-4972-a1be-02af857c186f",16c5,"Montgomery","Academy","https://www.maxpreps.com/al/alabama-christian-academy-montgomery/football/","https://www.maxpreps.com/al/montgomery-academy/football/","",""
51,"Wenonah Birmingham vs Woodlawn Birmingham",Football,"Alabama",9/5/2026,7:30 PM,"The Woodlawn Birmingham varsity football team has a game @ Wenonah Birmingham (Alabama).","/al/football/game/wenonah-birmingham-vs-woodlawn-birmingham/9-4-2026/?c=e08856b2-e66b-42d5-b884-a135172626d8","https://www.maxpreps.com/al/football/game/wenonah-birmingham-vs-woodlawn-birmingham/9-4-2026/?c=e08856b2-e66b-42d5-b884-a135172626d8",1034,"Birmingham","Birmingham","https://www.maxpreps.com/al/wenonah-birmingham/football/","https://www.maxpreps.com/al/woodlawn-birmingham/football/","",""
52,"Holt vs Selma",Football,"Alabama",9/5/2026,7:30 PM,"The Selma varsity football team has a game @ Holt (Alabama).","/al/football/game/holt-vs-selma/9-4-2026/?c=5ab60dc8-a8f1-42d6-afd3-91f4e3fb2f90","https://www.maxpreps.com/al/football/game/holt-vs-selma/9-4-2026/?c=5ab60dc8-a8f1-42d6-afd3-91f4e3fb2f90",50c,"Holt","Selma","https://www.maxpreps.com/al/holt/football/","https://www.maxpreps.com/al/selma/football/","",""
53,"Saks Anniston vs Wellborn Anniston",Football,"Alabama",9/5/2026,7:30 PM,"The Wellborn Anniston varsity football team has a game @ Saks Anniston (Alabama).","/al/football/game/saks-anniston-vs-wellborn-anniston/9-4-2026/?c=193a72fa-f172-47e2-99b6-a3e0db334a57","https://www.maxpreps.com/al/football/game/saks-anniston-vs-wellborn-anniston/9-4-2026/?c=193a72fa-f172-47e2-99b6-a3e0db334a57",d88,"Anniston","Anniston","https://www.maxpreps.com/al/saks-anniston/football/","https://www.maxpreps.com/al/wellborn-anniston/football/","",""
54,"Leroy vs Marengo Dixons Mills",Football,"Alabama",9/5/2026,7:30 PM,"The Marengo Dixons Mills varsity football team has a game @ Leroy (Alabama).","/al/football/game/leroy-vs-marengo-dixons-mills/9-4-2026/?c=1efc3b56-a130-433b-a4b6-5dae8345dbee","https://www.maxpreps.com/al/football/game/leroy-vs-marengo-dixons-mills/9-4-2026/?c=1efc3b56-a130-433b-a4b6-5dae8345dbee",b67,"Leroy","Mills","https://www.maxpreps.com/al/leroy/football/","https://www.maxpreps.com/al/marengo-dixons-mills/football/","",""
55,"Chickasaw vs Luverne",Football,"Alabama",9/5/2026,7:30 PM,"The Luverne varsity football team has a game @ Chickasaw (Alabama).","/al/football/game/chickasaw-vs-luverne/9-4-2026/?c=0b2ceba8-70eb-4b8e-83d5-fc4f77a749a3","https://www.maxpreps.com/al/football/game/chickasaw-vs-luverne/9-4-2026/?c=0b2ceba8-70eb-4b8e-83d5-fc4f77a749a3",7f2,"Chickasaw","Luverne","https://www.maxpreps.com/al/chickasaw/football/","https://www.maxpreps.com/al/luverne/football/","",""
56,"Orange Beach vs Vigor Prichard",Football,"Alabama",9/5/2026,7:30 PM,"The Vigor Prichard varsity football team has a game @ Orange Beach (Alabama).","/al/football/game/orange-beach-vs-vigor-prichard/9-4-2026/?c=9fc6365a-87e6-4621-abd2-181029c7acf7","https://www.maxpreps.com/al/football/game/orange-beach-vs-vigor-prichard/9-4-2026/?c=9fc6365a-87e6-4621-abd2-181029c7acf7",b80,"Beach","Prichard","https://www.maxpreps.com/al/orange-beach/football/","https://www.maxpreps.com/al/vigor-prichard/football/","",""
57,"Mary G Montgomery Semmes vs Robertsdale",Football,"Alabama",9/5/2026,7:30 PM,"The Robertsdale varsity football team has a game @ Mary G Montgomery Semmes (Alabama).","/al/football/game/mary-g-montgomery-semmes-vs-robertsdale/9-4-2026/?c=833619e0-d134-4d4f-8449-36de31e13b74","https://www.maxpreps.com/al/football/game/mary-g-montgomery-semmes-vs-robertsdale/9-4-2026/?c=833619e0-d134-4d4f-8449-36de31e13b74",f5c,"Semmes","Robertsdale","https://www.maxpreps.com/al/mary-g-montgomery-semmes/football/","https://www.maxpreps.com/al/robertsdale/football/","",""
58,"Glencoe vs Susan Moore Blountsville",Football,"Alabama",9/5/2026,7:30 PM,"The Susan Moore Blountsville varsity football team has a game @ Glencoe (Alabama).","/al/football/game/glencoe-vs-susan-moore-blountsville/9-4-2026/?c=1fe63b08-72e6-4276-9c58-185fbeb6a410","https://www.maxpreps.com/al/football/game/glencoe-vs-susan-moore-blountsville/9-4-2026/?c=1fe63b08-72e6-4276-9c58-185fbeb6a410",de9,"Glencoe","Blountsville","https://www.maxpreps.com/al/glencoe/football/","https://www.maxpreps.com/al/susan-moore-blountsville/football/","",""
59,"Brilliant vs Hubbertville Fayette",Football,"Alabama",9/5/2026,7:30 PM,"The Hubbertville Fayette varsity football team has a game @ Brilliant (Alabama).","/al/football/game/brilliant-vs-hubbertville-fayette/9-4-2026/?c=713aadb4-c1d3-4cda-bdcb-f045e9081e49","https://www.maxpreps.com/al/football/game/brilliant-vs-hubbertville-fayette/9-4-2026/?c=713aadb4-c1d3-4cda-bdcb-f045e9081e49",d2b,"Brilliant","Fayette","https://www.maxpreps.com/al/brilliant/football/","https://www.maxpreps.com/al/hubbertville-fayette/football/","",""
60,"Bryant Irvington vs Daphne",Football,"Alabama",9/5/2026,7:30 PM,"The Daphne varsity football team has a game @ Bryant Irvington (Alabama).","/al/football/game/bryant-irvington-vs-daphne/9-4-2026/?c=47b46775-1ea7-4109-a195-1d14e0fbd79c","https://www.maxpreps.com/al/football/game/bryant-irvington-vs-daphne/9-4-2026/?c=47b46775-1ea7-4109-a195-1d14e0fbd79c",a50,"Irvington","Daphne","https://www.maxpreps.com/al/bryant-irvington/football/","https://www.maxpreps.com/al/daphne/football/","",""
61,"Childersburg vs Munford",Football,"Alabama",9/5/2026,7:30 PM,"The Munford varsity football team has a game @ Childersburg (Alabama).","/al/football/game/childersburg-vs-munford/9-4-2026/?c=3f33c493-43c5-4f28-9b24-a698d4ba83ac","https://www.maxpreps.com/al/football/game/childersburg-vs-munford/9-4-2026/?c=3f33c493-43c5-4f28-9b24-a698d4ba83ac",93c,"Childersburg","Munford","https://www.maxpreps.com/al/childersburg/football/","https://www.maxpreps.com/al/munford/football/","",""
62,"East Lawrence Trinity vs Winfield",Football,"Alabama",9/5/2026,7:30 PM,"The Winfield varsity football team has a game @ East Lawrence Trinity (Alabama).","/al/football/game/east-lawrence-trinity-vs-winfield/9-4-2026/?c=fcce9b8f-d436-4c8e-b8d1-56a5f7aca5d9","https://www.maxpreps.com/al/football/game/east-lawrence-trinity-vs-winfield/9-4-2026/?c=fcce9b8f-d436-4c8e-b8d1-56a5f7aca5d9",d00,"Trinity","Winfield","https://www.maxpreps.com/al/east-lawrence-trinity/football/","https://www.maxpreps.com/al/winfield/football/","",""
63,"Notasulga vs Wadley",Football,"Alabama",9/5/2026,7:30 PM,"The Wadley varsity football team has a game @ Notasulga (Alabama).","/al/football/game/notasulga-vs-wadley/9-4-2026/?c=007ae5d5-be3e-4a4f-87b2-be9944b37ef6","https://www.maxpreps.com/al/football/game/notasulga-vs-wadley/9-4-2026/?c=007ae5d5-be3e-4a4f-87b2-be9944b37ef6",797,"Notasulga","Wadley","https://www.maxpreps.com/al/notasulga/football/","https://www.maxpreps.com/al/wadley/football/","",""
64,"Auburn vs Carver Montgomery",Football,"Alabama",9/5/2026,7:30 PM,"The Carver Montgomery varsity football team has a game @ Auburn (Alabama).","/al/football/game/auburn-vs-carver-montgomery/9-4-2026/?c=2067c605-8e16-4e67-aad7-7e97db50fde3","https://www.maxpreps.com/al/football/game/auburn-vs-carver-montgomery/9-4-2026/?c=2067c605-8e16-4e67-aad7-7e97db50fde3",ad1,"Auburn","Montgomery","https://www.maxpreps.com/al/auburn/football/","https://www.maxpreps.com/al/carver-montgomery/football/","",""
65,"Carroll Ozark vs New Brockton",Football,"Alabama",9/5/2026,7:30 PM,"The New Brockton varsity football team has a game @ Carroll Ozark (Alabama).","/al/football/game/carroll-ozark-vs-new-brockton/9-4-2026/?c=13ab58ed-7b3a-4664-9f19-5aeda48bca19","https://www.maxpreps.com/al/football/game/carroll-ozark-vs-new-brockton/9-4-2026/?c=13ab58ed-7b3a-4664-9f19-5aeda48bca19",b5f,"Ozark","Brockton","https://www.maxpreps.com/al/carroll-ozark/football/","https://www.maxpreps.com/al/new-brockton/football/","",""
